Facility ID,Name,Type,Street Address,City,County,State,Zip Code,Facility Phone Number,Facility Latitude,Facility Longitude,Facility Location
1748,Eger Health Care and Rehabilitation Center,Residential Health Care Facility,140 Meisner Avenue,Staten Island,Richmond,New York,10306,7189791800,43.244638,-78.908657,"(43.244638, -78.908657)"
14812,Island Assisted Living,Adult Home,820 Front Street,Hempstead,Nassau,New York,11550,5165641100,43.248711,-77.062515,"(43.248711, -77.062515)"
6083,Nottingham RHCF,Residential Health Care Facility,1305 Nottingham Road,Jamesville,Onondaga,New York,13078,3154460123,43.250672,-77.675138,"(43.250672, -77.675138)"
14602,Peregrine Guilderland,Adult Home,300 Mill Rose Court,Slingerlands,Albany,New York,12159,5182180506,43.252111,-77.674924,"(43.252111, -77.674924)"
14979,Assisted Living at Northern Riverview,Adult Home,89 South Route 9W,Haverstraw,Rockland,New York,10927,8454294300,43.252987,-77.666809,"(43.252987, -77.666809)"
1409,Bedford Center for Nursing and Rehabilitation,Residential Health Care Facility,40 Heyward Street,Brooklyn,Kings,New York,11249,7188586200,43.252987,-77.666794,"(43.252987, -77.666794)"
14769,RPH East,Adult Home,20 Crossing Creek Drive,Fairport,Monroe,New York,14450,5852230160,43.26236,-77.614731,"(43.26236, -77.614731)"
470,Rochester Center for Rehabilitation and Nursing,Residential Health Care Facility,525 Beahan Road,Rochester,Monroe,New York,14624,5852477880,43.264179,-75.465097,"(43.264179, -75.465097)"
473,Latta Road Nursing Home West,Residential Health Care Facility,2100 Latta Road,Rochester,Monroe,New York,14612,5852250910,43.266117,-77.663773,"(43.266117, -77.663773)"
2550,Groton Community Health Care Center Residential Care Facility,Residential Health Care Facility,120 Sykes Street,Groton,Tompkins,New York,13073,6078985876,43.267018,-73.58456,"(43.267018, -73.58456)"
6528,Our Lady of Peace Nursing Care Residence,Residential Health Care Facility,5285 Lewiston Road,Lewiston,Niagara,New York,14092,7162982900,43.280739,-73.586494,"(43.280739, -73.586494)"
266,"Safire Rehabilitation of Northtowns, LLC",Residential Health Care Facility,2799 Sheridan Drive,Tonawanda,Erie,New York,14150,7168374466,43.28307,-78.696739,"(43.28307, -78.696739)"
14925,The Sentinel of Port Jervis,Adult Home,2247 Greenville Turnpike,Port Jervis,Orange,New York,12771,8458960400,43.285261,-73.619721,"(43.285261, -73.619721)"
9719,Guthrie Home Health,Certified Home Health Agency,150 Broad Street - Suite I,Waverly,Tioga,New York,14892,6076872495,43.289143,-77.78571,"(43.289143, -77.78571)"
941,Acadia Center for Nursing and Rehabilitation,Residential Health Care Facility,1146 Woodcrest Avenue,Riverhead,Suffolk,New York,11901,6317277744,43.308926,-73.664108,"(43.308926, -73.664108)"
672,Living Center at Geneva - North,Residential Health Care Facility,196-198 North Street,Geneva,Ontario,New York,14456,5857874730,43.310757,-73.633919,"(43.310757, -73.633919)"
15057,Atria East Northport,Adult Home,10 Cheshire Place,East Northport,Suffolk,New York,11731,6317578000,43.322966,-76.423615,"(43.322966, -76.423615)"
14617,Claremont Village ALP,Adult Home,1160 Teller Avenue,Bronx,Bronx,New York,10456,7182931500,43.338933,-75.749174,"(43.338933, -75.749174)"
14669,The Pavilion at Robinson Terrace,Adult Home,One Buntline Drive,Stamford,Delaware,New York,12167,6076522960,43.353514,-73.658385,"(43.353514, -73.658385)"
1850,Westchester County Department of Health,Certified Home Health Agency,145 Huguenot Street,New Rochelle,Westchester,New York,10801,9148135176,43.359421,-73.706009,"(43.359421, -73.706009)"
881,Massapequa Center Rehabilitation & Nursing,Residential Health Care Facility,101 Louden Ave.,Amityville,Suffolk,New York,11701,6312640222,43.359562,-73.701469,"(43.359562, -73.701469)"
14774,Heather Heights of Pittsford,Adult Home,160 West Jefferson Road,Pittsford,Monroe,New York,14534,5852641600,43.359562,-73.701469,"(43.359562, -73.701469)"
3243,Elderwood at Liverpool,Residential Health Care Facility,4800 Bear Road,Liverpool,Onondaga,New York,13088,3154579946,43.397186,-76.459465,"(43.397186, -76.459465)"
14647,Hultquist Place,Adult Home,715 Falconer Street,Jamestown,Chautauqua,New York,14701,7167209610,43.404465,-73.271011,"(43.404465, -73.271011)"
1243,Split Rock Rehabilitation and Health Care Center,Residential Health Care Facility,3525 Baychester Ave,Bronx,Bronx,New York,10466,7187988900,43.413328,-73.265622,"(43.413328, -73.265622)"
7298,The Pavilion at Queens for Rehabilitation & Nursing,Residential Health Care Facility,36-17 Parsons Boulevard,Flushing,Queens,New York,11354,7189614300,43.443455,-76.512542,"(43.443455, -76.512542)"
3906,Mountain Valley Hospice & Palliative Care,Hospice,108 Steele Avenue,Gloversville,Fulton,New York,12078,5187254545,43.444843,-76.493805,"(43.444843, -76.493805)"
15089,Bridges Cornell Heights - The Colonial,Adult Home,403 Wyckoff Avenue,Ithaca,Tompkins,New York,14850,6072575777,43.444889,-76.493858,"(43.444889, -76.493858)"
9627,Royal Care Certified Home Health of NY,Certified Home Health Agency,798 Southern Boulevard,Bronx,Bronx,New York,10455,9146936800,43.445717,-76.528511,"(43.445717, -76.528511)"
1681,Forest Hills Care Center,Residential Health Care Facility,71-44 Yellowstone Blvd,Forest Hills,Queens,New York,11375,7185444300,43.447338,-76.493929,"(43.447338, -76.493929)"
3295,Elderwood at Hamburg,Residential Health Care Facility,5775 Maelou Drive,Hamburg,Erie,New York,14075,7166482820,43.450394,-76.490829,"(43.450394, -76.490829)"
1392,Palm Gardens Center for Nursing and Rehabilitation,Residential Health Care Facility,615 Avenue C,Brooklyn,Kings,New York,11218,7186333300,43.451683,-73.36338,"(43.451683, -73.36338)"
160,Cortland Park Rehabilitation and Nursing Center,Residential Health Care Facility,193 Clinton Avenue,Cortland,Cortland,New York,13045,6077569921,43.478821,-75.332718,"(43.478821, -75.332718)"
14645,St. Columban's on the Lake,Adult Home,"2546 Lake Road, Route 5",Silver Creek,Chautauqua,New York,14136,7169344515,43.511491,-73.752393,"(43.511491, -73.752393)"
533,Belair Care Center Inc,Residential Health Care Facility,2478 Jerusalem Ave,No Bellmore,Nassau,New York,11710,5168261160,43.694401,-73.989281,"(43.694401, -73.989281)"
1798,MJHS Home Care,Certified Home Health Agency,6323 Seventh Avenue,Brooklyn,Kings,New York,11220,7184917100,43.7584,-74.252502,"(43.7584, -74.252502)"
2589,Wellsville Manor Care Center,Residential Health Care Facility,4192A Bolivar Road,Wellsville,Allegany,New York,14895,5855934400,43.795677,-75.498146,"(43.795677, -75.498146)"
743,Chestnut Park Rehabilitation and Nursing Center,Residential Health Care Facility,330 Chestnut Street,Oneonta,Otsego,New York,13820,6074328501,43.795677,-75.498146,"(43.795677, -75.498146)"
1698,Park Terrace Care Center,Residential Health Care Facility,59-20 Van Doren Street,Rego Park,Queens,New York,11368,7185929200,43.795677,-75.498146,"(43.795677, -75.498146)"
15425,Coopers Corner,Adult Home,11 Mill Road,New Rochelle,Westchester,New York,10804,9142210472,43.84369,-75.513312,"(43.84369, -75.513312)"
4474,Elderwood at Cheektowaga,Residential Health Care Facility,225 Bennett Road,Cheektowaga,Erie,New York,14227,7166819480,43.8481,-73.4396,"(43.8481, -73.4396)"
863,"Seneca Nursing & Rehabilitation Center, LLC",Residential Health Care Facility,200 Douglas Drive,Waterloo,Seneca,New York,13165,3155399202,43.848665,-73.430359,"(43.848665, -73.430359)"
613,"Sunset Nursing and Rehabilitation Center, Inc.",Residential Health Care Facility,232 Academy Street,Boonville,Oneida,New York,13309,3159424301,43.849476,-73.435593,"(43.849476, -73.435593)"
15025,Gurwin Jewish Fay J. Lindner Residence,Adult Home,50 Hauppauge Road,Commack,Suffolk,New York,11725,6317156500,43.955456,-75.894295,"(43.955456, -75.894295)"
4095,"Visiting Nurse Service and Hospice of Suffolk, Inc",Hospice,101 Laurel Road,East Northport,Suffolk,New York,11731,6319309399,43.964409,-75.914154,"(43.964409, -75.914154)"
1080,Sutton Park Center for Nursing and Rehabilitation,Residential Health Care Facility,31 Lockwood Avenue,New Rochelle,Westchester,New York,10801,9145760600,43.968529,-75.912294,"(43.968529, -75.912294)"
14881,The Terrace at Woodland,Adult Home,8299 Turin Road,Rome,Oneida,New York,13440,3153360307,43.985638,-75.918922,"(43.985638, -75.918922)"
4953,"Visiting Nursing Association of Western New York, Inc",Long Term Home Health Care Program,650 Airborne Parkway,Cheektowaga,Erie,New York,14225,7166308000,43.985638,-75.918922,"(43.985638, -75.918922)"
1736,Beacon Rehabilitation and Nursing Center,Residential Health Care Facility,140 Beach 113th Street,Rockaway Park,Queens,New York,11694,7189456350,43.986763,-75.59201,"(43.986763, -75.59201)"
15028,McPeak's Adult Home,Adult Home,286 North Ocean Avenue,Patchogue,Suffolk,New York,11772,6314750445,43.987222,-75.647721,"(43.987222, -75.647721)"
1125,St Cabrini Nursing Home,Residential Health Care Facility,115 Broadway,Dobbs Ferry,Westchester,New York,10522,9146936800,43.988098,-75.937401,"(43.988098, -75.937401)"
4543,St Vincent Depaul Residence,Residential Health Care Facility,900 Intervale Avenue,Bronx,Bronx,New York,10459,9176459225,43.9881,-75.9374,"(43.9881, -75.9374)"
5638,Westhampton Care Center,Residential Health Care Facility,78 Old Country Road,Westhampton,Suffolk,New York,11977,6312880101,44.189273,-73.787565,"(44.189273, -73.787565)"
983,Beechtree Center for Rehabilitation and Nursing,Residential Health Care Facility,318 South Albany Street,Ithaca,Tompkins,New York,14850,6072734166,44.214958,-73.596176,"(44.214958, -73.596176)"
1217,St Patricks Home,Residential Health Care Facility,66 Van Cortlandt Park South,Bronx,Bronx,New York,10463,7185192800,44.217003,-74.462776,"(44.217003, -74.462776)"
856,Grand Manor Nursing & Rehabilitation Center,Residential Health Care Facility,700 White Plains Road,Bronx,Bronx,New York,10473,7185188892,44.219894,-73.597755,"(44.219894, -73.597755)"
2965,Nascentia Health at Home,Long Term Home Health Care Program,1050 West Genesee Street,Syracuse,Onondaga,New York,13204,3154763101,44.265972,-73.983253,"(44.265972, -73.983253)"
9686,Schofield Certified Home Care,Certified Home Health Agency,2757 Elmwood Avenue,Kenmore,Erie,New York,14217,7168742600,44.346039,-74.140778,"(44.346039, -74.140778)"
1395,Brooklyn Center for Rehabilitation and Residential Health Care,Residential Health Care Facility,170 Buffalo Avenue,Brooklyn,Kings,New York,11213,7182529800,44.36534,-73.390326,"(44.36534, -73.390326)"
14896,Brookdale Bellevue,Adult Home,4330 Onondaga Boulevard,Syracuse,Onondaga,New York,13219,3154685108,44.580209,-73.52779,"(44.580209, -73.52779)"
1675,The Grand Rehabilitation and Nursing at Queens,Residential Health Care Facility,157-15 19th Avenue,Whitestone,Queens,New York,11357,7187460400,44.59565,-75.169792,"(44.59565, -75.169792)"
232,Elderwood at Amherst,Residential Health Care Facility,4459 Bailey Ave,Amherst,Erie,New York,14226,7168352543,44.612755,-75.161575,"(44.612755, -75.161575)"
14987,Tappan Zee Manor,Adult Home,51 Mountainview Avenue,Nyack,Rockland,New York,10960,8453536100,44.614517,-75.162419,"(44.614517, -75.162419)"
83,The Pines Healthcare & Rehabilitation Centers  Machias Campus,Residential Health Care Facility,9822 Route 16,Machias,Cattaraugus,New York,14101,7163538516,44.634705,-75.078583,"(44.634705, -75.078583)"
14993,Artis Senior Living of Chestnut Ridge,Adult Home,801 Chestnut Ridge Road,Chestnut Ridge,Rockland,New York,10977,8459208341,44.670826,-74.986778,"(44.670826, -74.986778)"
15043,"Bayview Rest Home, LLC",Adult Home,143 East Main Street,Babylon,Suffolk,New York,11702,6316613292,44.670826,-74.986778,"(44.670826, -74.986778)"
15386,St. Johnland Assisted Living,Adult Home,393 Sunken Meadow Road,Kings Park,Suffolk,New York,11754,6316634450,44.680717,-73.456497,"(44.680717, -73.456497)"
14675,"Hedgewood Assisted Living, LLC",Adult Home,355 Fishkill Avenue,Beacon,Dutchess,New York,12508,8458316000,44.682777,-73.460121,"(44.682777, -73.460121)"
1710,Jamaica Hospital Nursing Home Co Inc,Residential Health Care Facility,89-40 135th Street,Jamaica,Queens,New York,11418,7182065000,44.685066,-73.449348,"(44.685066, -73.449348)"
15115,Chelsea at Greenburgh,Adult Home,715 Dobbs Ferry Road,Greenburgh,Westchester,New York,10607,9142750010,44.685066,-73.449348,"(44.685066, -73.449348)"
5676,Long Island Community Hospital at NYU Langone Health Hospice,Hospice,105 West Main Street,Patchogue,Suffolk,New York,11772,6316872960,44.698978,-73.467539,"(44.698978, -73.467539)"
349,The Pines at Catskill Center for Nursing & Rehabilitation,Residential Health Care Facility,154 Jefferson Heights,Catskill,Greene,New York,12414,5189435151,44.700279,-73.466751,"(44.700279, -73.466751)"
524,Daleview Care Center,Residential Health Care Facility,574 Fulton Street,Farmingdale,Nassau,New York,11735,5166949800,44.700283,-75.466553,"(44.700283, -75.466553)"
7711,Greenfield Health & Rehab Center,Residential Health Care Facility,5949 Broadway,Lancaster,Erie,New York,14086,7166843000,44.703545,-73.473961,"(44.703545, -73.473961)"
1753,Silver Lake Specialized Rehabilitation and Care Center,Residential Health Care Facility,275 Castleton Avenue,Staten Island,Richmond,New York,10301,7184477800,44.705425,-73.511009,"(44.705425, -73.511009)"
3537,Visiting Nurse Service of Ithaca & Tompkins County Inc,Certified Home Health Agency,138 Cecil A Malone Dr,Ithaca,Tompkins,New York,14850,6072730466,44.84887,-74.295141,"(44.84887, -74.295141)"
932,Ross Center for Nursing and Rehabilitation,Residential Health Care Facility,839 Suffolk Avenue,Brentwood,Suffolk,New York,11717,6312734300,44.849921,-74.29516,"(44.849921, -74.29516)"
15067,Whisper Woods of Smithtown,Adult Home,71 St. Johnland Road,Smithtown,Suffolk,New York,11787,6313203181,44.855245,-74.287519,"(44.855245, -74.287519)"
691,Highland Rehabilitation and Nursing Center,Residential Health Care Facility,120 Highland Avenue,Middletown,Orange,New York,10940,8453421033,44.857291,-74.290803,"(44.857291, -74.290803)"
1146,Sunshine Children's Home and Rehab Center,Residential Health Care Facility,15 Spring Valley Road,Ossining,Westchester,New York,10562,9143337061,44.862127,-74.28942,"(44.862127, -74.28942)"
154,The Grand Rehabilitation and Nursing at Barnwell,Residential Health Care Facility,3230 Church Street,Valatie,Columbia,New York,12184,5187586222,44.923161,-74.885361,"(44.923161, -74.885361)"
488,Capstone Center for Rehabilitation and Nursing,Residential Health Care Facility,302 Swart Hill Road,Amsterdam,Montgomery,New York,12010,5188426790,44.947311,-74.855141,"(44.947311, -74.855141)"
446,Rochester Community Nursing and Rehabilitation Center,Residential Health Care Facility,989 Blossom Road,Rochester,Monroe,New York,14610,5854823500,40.703548,-74.010232,"(40.703548, -74.010232)"
595,"Betsy Ross Rehabilitation Center, Inc",Residential Health Care Facility,1 Elsie Street,Rome,Oneida,New York,13440,3153392220,42.188325,-78.353352,"(42.188325, -78.353352)"
908,Woodhaven Nursing Home,Residential Health Care Facility,1360 Route 112,Port Jefferson Station,Suffolk,New York,11776,6314737100,42.625424,-73.803408,"(42.625424, -73.803408)"
15100,Countryside Adult Home,Adult Home,353 Schroon River Road,Warrensburg,Warren,New York,12885,5186233451,40.732521,-73.446543,"(40.732521, -73.446543)"
4517,East End Hospice Inc,Hospice,481 Westhampton-Riverhead Road,Westhampton Beach,Suffolk,New York,11978,6312888400,40.754441,-73.503537,"(40.754441, -73.503537)"
14702,Fredonia Place of Williamsville,Adult Home,201 Reist Street,Williamsville,Erie,New York,14221,7166322155,40.842842,-72.994946,"(40.842842, -72.994946)"
656,Bishop Rehabilitation and Nursing Center,Residential Health Care Facility,918 James Street,Syracuse,Onondaga,New York,13203,3154741561,41.340994,-73.760805,"(41.340994, -73.760805)"
14922,"Carlucci Homes, Inc.",Adult Home,516 Mullock Road,Port Jervis,Orange,New York,12771,9144436835,43.162374,-78.663388,"(43.162374, -78.663388)"
140,Meadowbrook Healthcare,Residential Health Care Facility,154 Prospect Avenue,Plattsburgh,Clinton,New York,12901,5185635440,42.964743,-77.412439,"(42.964743, -77.412439)"
3055,Visiting Nurse Association of Utica and Oneida County Inc,Long Term Home Health Care Program,1650 Champlin Avenue,Utica,Oneida,New York,13502,3156248900,43.151517,-77.437279,"(43.151517, -77.437279)"
14664,"Camphill Ghent, Inc.",Adult Home,2542 Route 66,Chatham,Columbia,New York,12037,5183922760,42.45629,-75.029091,"(42.45629, -75.029091)"
2575,Dumont Center for Rehabilitation and Nursing Care,Residential Health Care Facility,676 Pelham Road,New Rochelle,Westchester,New York,10805,9146329600,41.161471,-73.989119,"(41.161471, -73.989119)"
15009,"Kingsway Manor, LLC",Adult Home,357 Kings Road,Schenectady,Schenectady,New York,12304,5183934304,40.767585,-73.06538,"(40.767585, -73.06538)"
14829,Rosewood on the Sound,Adult Home,59 Bayville Avenue,Bayville,Nassau,New York,11709,5166281350,40.610423,-73.745727,"(40.610423, -73.745727)"
5935,Niagara Hospice Inc,Hospice,4675 Sunset Drive,Lockport,Niagara,New York,14094,7164394417,40.632496,-73.709301,"(40.632496, -73.709301)"
